Wall time,Step,Value
1669206737.961976,1,20.465116500854492
1669206738.3508232,2,32.55813980102539
1669206742.5655146,3,40.0
1669206742.9566054,4,60.0
1669206747.175596,5,61.395347595214844
1669206747.5641062,6,77.20930480957031
1669206751.801253,7,79.06977081298828
1669206752.189184,8,87.44186401367188
1669206756.4341989,9,89.76744079589844
1669206756.8147466,10,95.81395721435547
1669206761.0592127,11,95.81395721435547
1669206761.4340353,12,98.60465240478516
1669206765.6806343,13,97.6744155883789
1669206766.0542305,14,98.60465240478516
1669206770.3027396,15,98.60465240478516
1669206770.6923432,16,99.53488159179688
1669206774.9541256,17,99.06977081298828
1669206775.3302464,18,99.06977081298828
1669206779.586721,19,99.06977081298828
1669206779.974332,20,100.0
1669206784.2243829,21,99.53488159179688
1669206784.6095545,22,99.06977081298828
1669206788.8684585,23,100.0
1669206789.2710383,24,99.53488159179688
1669206793.5283945,25,100.0
1669206793.9185336,26,100.0
1669206798.1733112,27,99.53488159179688
1669206798.5642729,28,100.0
1669206802.8315558,29,99.53488159179688
1669206803.2244766,30,100.0
1669206807.4867232,31,100.0
1669206807.8665974,32,100.0
1669206812.1371725,33,100.0
1669206812.5139484,34,100.0
1669206816.782038,35,100.0
1669206817.1586392,36,100.0
1669206821.4450126,37,100.0
1669206821.8210344,38,100.0
1669206826.1272154,39,100.0
1669206826.5280538,40,100.0
1669206830.8564525,41,100.0
1669206831.2377303,42,100.0
1669206835.652321,43,100.0
1669206836.0334482,44,100.0
1669206840.3658628,45,100.0
1669206840.743858,46,100.0
1669206845.076531,47,100.0
1669206845.452478,48,100.0
1669206849.8059907,49,100.0
1669206850.1834633,50,100.0
1669206854.556424,51,100.0
1669206854.932722,52,99.53488159179688
1669206859.300631,53,100.0
1669206859.6795492,54,99.53488159179688
1669206863.9880998,55,100.0
1669206864.367379,56,99.53488159179688
1669206868.7388759,57,98.13953399658203
1669206869.1197653,58,99.06977081298828
1669206873.4962661,59,100.0
1669206873.8765233,60,99.06977081298828
1669206878.2658155,61,99.53488159179688
1669206878.64715,62,99.53488159179688
1669206883.030955,63,100.0
1669206883.417926,64,99.06977081298828
1669206887.7961102,65,100.0
1669206888.1785302,66,100.0
1669206892.562193,67,99.53488159179688
1669206892.9418402,68,100.0
1669206897.2819707,69,99.53488159179688
1669206897.6599662,70,100.0
1669206902.035423,71,100.0
1669206902.4169626,72,100.0
1669206906.896993,73,100.0
1669206907.2765315,74,99.53488159179688
1669206911.6834838,75,100.0
1669206912.059817,76,100.0
1669206916.4442906,77,100.0
1669206916.8227346,78,100.0
1669206921.1878905,79,100.0
1669206921.5657895,80,100.0
1669206925.9517765,81,100.0
1669206926.3284543,82,100.0
1669206930.7002063,83,98.13953399658203
1669206931.0761387,84,99.53488159179688
1669206935.5142632,85,99.53488159179688
1669206935.896951,86,100.0
1669206940.2791939,87,99.06977081298828
1669206940.665872,88,100.0
1669206945.0528224,89,99.53488159179688
1669206945.4322324,90,100.0
1669206949.8355556,91,100.0
1669206950.2155845,92,100.0
1669206954.595126,93,99.53488159179688
1669206954.976361,94,100.0
1669206959.355384,95,100.0
1669206959.736056,96,100.0
1669206964.104242,97,100.0
1669206964.4855165,98,99.06977081298828
1669206968.8664968,99,100.0
1669206970.1697078,100,100.0
1669206975.495446,101,99.53488159179688
1669206976.795291,102,100.0
1669206982.166882,103,100.0
1669206983.46594,104,99.53488159179688
1669206988.791429,105,100.0
1669206990.1270075,106,100.0
1669206995.4847121,107,99.53488159179688
1669206996.7877362,108,98.13953399658203
1669207002.121248,109,98.13953399658203
1669207003.4328763,110,98.13953399658203
1669207008.7891707,111,97.6744155883789
1669207010.0970197,112,98.60465240478516
1669207015.4367027,113,98.60465240478516
1669207016.7265613,114,99.06977081298828
1669207022.0796373,115,99.53488159179688
1669207023.3881125,116,99.53488159179688
1669207028.7151818,117,100.0
1669207030.0156236,118,100.0
1669207035.4044685,119,100.0
1669207036.7095716,120,99.53488159179688
1669207042.0507567,121,100.0
1669207043.3467622,122,99.53488159179688
1669207048.6948671,123,100.0
1669207050.0045142,124,99.06977081298828
1669207055.3385637,125,100.0
1669207056.7006721,126,99.06977081298828
1669207062.0373893,127,99.53488159179688
1669207063.339255,128,100.0
1669207068.6934083,129,99.53488159179688
1669207070.0125518,130,99.53488159179688
1669207075.4116342,131,100.0
1669207076.7246954,132,99.53488159179688
1669207082.0600421,133,100.0
1669207083.3771465,134,100.0
1669207088.7368057,135,99.53488159179688
1669207090.042007,136,100.0
1669207095.3731143,137,98.60465240478516
1669207096.6843328,138,100.0
1669207102.011437,139,100.0
1669207103.4680214,140,100.0
1669207108.8369935,141,100.0
1669207110.1448166,142,100.0
1669207115.496112,143,100.0
1669207116.8022945,144,100.0
1669207122.1636686,145,100.0
1669207123.4645078,146,100.0
1669207128.8195684,147,100.0
1669207130.11715,148,99.53488159179688
1669207135.5010698,149,100.0
1669207136.8131459,150,100.0
1669207142.169268,151,99.53488159179688
1669207143.4765563,152,99.53488159179688
1669207148.7961316,153,100.0
1669207150.0978296,154,99.53488159179688
1669207155.4403033,155,100.0
1669207156.754319,156,100.0
1669207162.116835,157,100.0
1669207163.424534,158,100.0
1669207168.7726004,159,100.0
1669207170.0714316,160,100.0
1669207175.419341,161,100.0
1669207176.7206624,162,100.0
1669207182.0590718,163,99.53488159179688
1669207183.3606255,164,100.0
1669207188.723539,165,100.0
1669207190.0199246,166,99.53488159179688
1669207195.37097,167,100.0
1669207196.6716294,168,100.0
1669207202.0251932,169,99.53488159179688
1669207203.4550567,170,99.53488159179688
1669207208.781635,171,99.53488159179688
1669207210.1072056,172,98.60465240478516
1669207215.467382,173,99.53488159179688
1669207216.7727363,174,100.0
1669207222.113034,175,100.0
1669207223.425654,176,99.53488159179688
1669207228.7735949,177,100.0
1669207230.0809839,178,99.06977081298828
1669207235.4166622,179,99.06977081298828
1669207236.7193844,180,99.53488159179688
1669207242.0786045,181,97.6744155883789
1669207243.3784804,182,96.27906799316406
1669207248.7575634,183,99.53488159179688
1669207250.1069572,184,99.53488159179688
1669207255.4577022,185,97.6744155883789
1669207256.7590334,186,99.06977081298828
1669207262.180455,187,98.13953399658203
