Wall time,Step,Value
1669205338.6895888,88,0.13839253783226013
1669205342.928238,89,0.12015172839164734
1669205347.16198,90,0.08179394155740738
1669205351.3998163,91,0.04854033142328262
1669205355.6310804,92,0.0549284853041172
1669205359.864863,93,0.031140301376581192
1669205364.0993118,94,0.01752462238073349
1669205368.339594,95,0.015157491900026798
1669205372.587609,96,0.011384655721485615
1669205376.8338196,97,0.00935934018343687
1669205381.0697584,98,0.007677968591451645
1669205385.310491,99,0.00624191015958786
1669205390.4745336,100,0.010533374734222889
1669205395.6358283,101,0.028311816975474358
1669205400.8115697,102,0.04328421875834465
1669205405.9885771,103,0.1593572199344635
1669205411.1503205,104,0.09996505826711655
1669205416.3145623,105,0.08161108940839767
1669205421.4812953,106,0.05783110111951828
1669205426.6501303,107,0.1433066725730896
1669205431.8177266,108,0.05109541863203049
1669205436.9809403,109,0.03262033686041832
1669205442.1513255,110,0.016533883288502693
1669205447.3180974,111,0.018321534618735313
1669205452.497082,112,0.014885476790368557
1669205457.6660895,113,0.008518731221556664
1669205462.8381631,114,0.005189061164855957
1669205468.003037,115,0.012123079970479012
1669205473.1699746,116,0.006831986829638481
1669205478.3307548,117,0.007010796573013067
1669205483.4972756,118,0.004780667833983898
1669205488.6623743,119,0.005167479161173105
1669205493.8459177,120,0.007717004511505365
1669205499.0067558,121,0.005261686630547047
1669205504.174439,122,0.005994255188852549
1669205509.3399913,123,0.004364245571196079
1669205514.510143,124,0.0027185240760445595
1669205519.7471051,125,0.001899607595987618
1669205524.9194374,126,0.003395118983462453
1669205530.0926416,127,0.006175480782985687
1669205535.274548,128,0.0023368867114186287
1669205540.4422894,129,0.001494644908234477
1669205545.6150258,130,0.07443346083164215
1669205550.785589,131,0.03276773914694786
1669205555.958345,132,0.04068509861826897
1669205561.131201,133,0.038195282220840454
1669205566.3003275,134,0.021404586732387543
1669205571.4729898,135,0.039878714829683304
1669205576.6424134,136,0.03751413896679878
1669205581.8105128,137,0.09733103215694427
1669205586.9760215,138,0.04879892244935036
1669205592.148493,139,0.0668782889842987
1669205597.321577,140,0.08996506035327911
1669205602.495349,141,0.05139335244894028
1669205607.6653001,142,0.029594065621495247
1669205612.8415473,143,0.014070545323193073
1669205618.0292017,144,0.01857144944369793
1669205623.206077,145,0.019300295040011406
1669205628.3862536,146,0.009324619546532631
1669205633.5575836,147,0.009689037688076496
1669205638.729378,148,0.005580853205174208
1669205643.9042008,149,0.004304287955164909
1669205649.0733962,150,0.005808261223137379
1669205654.2465255,151,0.0014360491186380386
1669205659.4163024,152,0.0012646601535379887
1669205664.5890074,153,0.0015443990705534816
1669205669.7643409,154,0.0015562038170173764
1669205674.9389133,155,0.0008255952270701528
1669205680.1160176,156,0.0008109210757538676
1669205685.2902257,157,0.0010898117907345295
1669205690.4685807,158,0.001250490196980536
1669205695.6557612,159,0.001166926114819944
1669205700.8397827,160,0.0015115260612219572
1669205706.0249498,161,0.0032658912241458893
1669205711.200908,162,0.3863840103149414
1669205716.3789346,163,0.26197686791419983
1669205721.554327,164,0.44527480006217957
1669205726.728712,165,0.10538334399461746
1669205731.9072623,166,0.09814814478158951
1669205737.085112,167,0.024082787334918976
1669205742.257809,168,0.01979292929172516
1669205747.4319363,169,0.07492641359567642
1669205752.6073592,170,0.1002068817615509
1669205757.7864754,171,0.009586745873093605
1669205762.9621985,172,0.004731999710202217
1669205768.1388388,173,0.0035939228255301714
1669205773.3235743,174,0.0033592861145734787
1669205778.5102031,175,0.0032552825286984444
1669205783.6904588,176,0.003748883493244648
1669205788.8771002,177,0.0031486116349697113
1669205794.0515144,178,0.0028095291927456856
1669205799.231638,179,0.002219234826043248
1669205804.4118674,180,0.0024270389694720507
1669205809.5875099,181,0.024144824594259262
1669205814.7628794,182,0.1252741813659668
1669205819.9376338,183,0.14015468955039978
1669205825.1145859,184,0.07002604752779007
1669205830.2911453,185,0.22705505788326263
1669205835.4714108,186,0.4339792728424072
1669205840.6545088,187,0.2880478501319885
1669205845.8388014,188,0.3306378722190857
1669205851.0230863,189,0.0702880471944809
1669205856.2154074,190,0.1534687727689743
1669205861.4083395,191,0.07944192737340927
1669205866.5901124,192,0.08880970627069473
1669205871.7757342,193,0.051921483129262924
1669205876.9530842,194,0.03493539243936539
1669205882.1337533,195,0.018755245953798294
1669205887.310177,196,0.011974542401731014
1669205892.4902782,197,0.012498104944825172
1669205897.6678607,198,0.0066258786246180534
1669205902.851718,199,0.008415400050580502
1669205908.0355306,200,0.007198858540505171
1669205913.2187278,201,0.005977768916636705
1669205918.400602,202,0.0050659808330237865
1669205923.5773902,203,0.003379404079169035
1669205928.7578835,204,0.0029425069224089384
1669205933.9417343,205,0.0026724697090685368
1669205939.1303866,206,0.0017834017053246498
1669205944.3269286,207,0.0014229288790374994
1669205949.5699804,208,0.0013385226484388113
1669205954.7537253,209,0.0014826104743406177
1669205959.9374228,210,0.001414181781001389
1669205965.1132684,211,0.0013882077764719725
1669205970.2916584,212,0.001038813148625195
1669205975.4720998,213,0.0008933951612561941
1669205980.6535923,214,0.0010693527292460203
1669205985.827183,215,0.001751684700138867
1669205991.000266,216,0.0022867671214044094
1669205996.1812508,217,0.002984943799674511
1669206001.3571475,218,0.0033766634296625853
1669206006.5360823,219,0.002656831406056881
1669206011.7146132,220,0.0021700833458453417
1669206016.897531,221,0.0022509139962494373
1669206022.0858512,222,0.0027745310217142105
1669206027.2746007,223,0.0014585377648472786
1669206032.460979,224,0.0009178467444144189
1669206037.6407025,225,0.0006673233583569527
1669206042.8179681,226,0.0006544546922668815
1669206047.9994354,227,0.000585002766456455
1669206053.1755595,228,0.001257061492651701
1669206058.3489487,229,0.0009131692931987345
1669206063.5284283,230,0.0007859294419176877
1669206068.704906,231,0.0007231485215015709
1669206073.8852015,232,0.0007096101180650294
1669206079.0606256,233,0.0010818762239068747
1669206084.2388048,234,0.004945898428559303
1669206089.411726,235,0.0008048274903558195
1669206094.591082,236,0.0003284646663814783
1669206099.7670915,237,0.00046024637413211167
1669206104.9569972,238,0.0004779784649144858
1669206110.134222,239,0.0010062245419248939
1669206115.3089006,240,0.0009388249018229544
1669206120.4816687,241,0.0013183234259486198
1669206125.6513724,242,0.0008587011252529919
1669206130.819055,243,0.00033621679176576436
1669206135.991392,244,0.0003580405900720507
1669206141.1624565,245,0.0006133212591521442
1669206146.3360167,246,0.0007681698189117014
1669206151.5043924,247,0.00044161570258438587
1669206156.6788497,248,0.0004356293648015708
1669206161.8550608,249,0.0003014025278389454
1669206167.0254748,250,0.0007398619200102985
1669206172.1974027,251,0.0004973369068466127
1669206177.374776,252,0.0003160890191793442
1669206182.5561986,253,0.0001541353267384693
1669206187.7364845,254,0.00015197964967228472
1669206192.9167383,255,0.00020913923799525946
1669206198.0916765,256,0.01529713161289692
1669206203.2628956,257,0.0008101848652586341
1669206208.43298,258,0.01713300123810768
1669206213.6077223,259,0.0005743096116930246
1669206218.783698,260,0.0005155161488801241
1669206223.9511042,261,0.0007036932511255145
1669206229.1224077,262,0.0014084887225180864
1669206234.2910538,263,0.00032596467644907534
1669206239.4633605,264,0.000306225148960948
1669206244.6401541,265,0.00041329427040182054
1669206249.8070261,266,0.00025896800798363984
1669206254.9828146,267,0.00012658974446821958
1669206260.168985,268,0.00010619498061714694
1669206265.352435,269,8.863439870765433e-05
1669206270.5286841,270,3.065498822252266e-05
1669206275.7087831,271,3.9445600123144686e-05
1669206280.8796477,272,5.374549073167145e-05
1669206286.0566616,273,4.903970693703741e-05
1669206291.2289178,274,4.285094473743811e-05
1669206296.4005952,275,4.9929476517718285e-05
1669206301.5735004,276,4.663612708100118e-05
1669206306.7474332,277,5.860827513970435e-05
1669206311.9159706,278,4.311827797209844e-05
1669206317.091132,279,4.0128466935129836e-05
1669206322.2781184,280,7.294859824469313e-05
1669206327.4529517,281,0.007383857388049364
1669206332.6247885,282,0.17785264551639557
1669206337.8091562,283,0.11429974436759949
1669206342.9909961,284,0.08147920668125153
1669206348.1783078,285,0.014179452322423458
1669206353.3570821,286,0.10429676622152328
1669206358.532445,287,0.08178048580884933
1669206363.707132,288,0.15321269631385803
1669206368.8870842,289,0.09936866909265518
1669206374.1245842,290,0.019956538453698158
1669206379.2953901,291,0.012312550097703934
1669206384.467158,292,0.12712343037128448
1669206389.6388562,293,0.030567435547709465
1669206394.8094814,294,0.007742748130112886
1669206399.983548,295,0.010338629595935345
1669206405.1523187,296,0.06552284955978394
1669206410.323452,297,0.034108538180589676
1669206415.4919813,298,0.00662199268117547
1669206420.6639993,299,0.003967502620071173
1669206425.8432066,300,0.002251149620860815
